"record_num","phylum","class","order","family","habitat","source","life.hist","lat","long","acclim_type","acclim_period","trait_category","trait","temp_1","temp_2","r1.1","r1.1_N","r1.2","r1.2_N","r2.1","r2.1_N","r2.2","r2.2_N","units","species_full","r1.2_sd","r2.2_sd","lnCVR_Q10_acute_t2","lnCVR_Q10_acclim","obs","name","effect_size","V","type"
"p16","Chordata","Reptilia","Squamata","Cordylidae","t","w","a",-34.0333,19,1,14,"rest_MR","metabolic rate",20,30,0.09,14,0.29,14,0.08,14,0.27,14,"VCO2 (ml/h)","Cordylus oelofseni",0.224499443206436,0.187082869338697,-0.300104592450338,-0.182321556793955,5442,"lnVR_Q10_acute_t1",1.09861228866811,0.0769230769230769,"acute"
"p16","Chordata","Reptilia","Squamata","Cordylidae","t","w","a",-34.0333,19,1,14,"rest_MR","metabolic rate",20,30,0.09,14,0.29,14,0.08,14,0.27,14,"VCO2 (ml/h)","Cordylus oelofseni",0.224499443206436,0.187082869338697,-0.300104592450338,-0.182321556793955,5443,"lnVR_Q10_acute_t2",0.916290731874155,0.0769230769230769,"acute"
"p16","Chordata","Reptilia","Squamata","Cordylidae","t","w","a",-34.0333,19,1,14,"rest_MR","metabolic rate",20,30,0.09,14,0.29,14,0.08,14,0.27,14,"VCO2 (ml/h)","Cordylus oelofseni",0.224499443206436,0.187082869338697,-0.300104592450338,-0.182321556793955,5444,"lnVR_Q10_acclim",0.916290731874155,0.0769230769230769,"acclim"
"p16","Chordata","Reptilia","Squamata","Cordylidae","t","w","a",-34.0333,19,1,14,"rest_MR","metabolic rate",20,30,0.09,14,0.29,14,0.08,14,0.27,14,"VCO2 (ml/h)","Cordylus oelofseni",0.224499443206436,0.187082869338697,-0.300104592450338,-0.182321556793955,5445,"lnCVR_Q10_acute_t1",-0.0714589639821451,0.169111976087799,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.33,12,0.37,19,0.33,15,0.4,20,"ul/mg/h","Rana pipiens",0.174355957741627,0.178885438199983,-0.060663570526957,-0.200128290098338,5446,"r1.1_sd",0.173205080756888,0.163636212604514,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.33,12,0.37,19,0.33,15,0.4,20,"ul/mg/h","Rana pipiens",0.174355957741627,0.178885438199983,-0.060663570526957,-0.200128290098338,5447,"r2.1_sd",0.154919333848297,0.163636212604514,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.33,12,0.37,19,0.33,15,0.4,20,"ul/mg/h","Rana pipiens",0.174355957741627,0.178885438199983,-0.060663570526957,-0.200128290098338,5448,"lnRR_Q10_acute_t1",0.14301293897218,0.0541315690271464,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.33,12,0.37,19,0.33,15,0.4,20,"ul/mg/h","Rana pipiens",0.174355957741627,0.178885438199983,-0.060663570526957,-0.200128290098338,5449,"lnRR_Q10_acute_t2",0.24046486580932,0.0385818411386593,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.33,12,0.37,19,0.33,15,0.4,20,"ul/mg/h","Rana pipiens",0.174355957741627,0.178885438199983,-0.060663570526957,-0.200128290098338,5450,"lnRR_Q10_acclim",0.24046486580932,0.0514950642791552,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.33,12,0.37,19,0.33,15,0.4,20,"ul/mg/h","Rana pipiens",0.174355957741627,0.178885438199983,-0.060663570526957,-0.200128290098338,5451,"lnVR_Q10_acute_t1",0.0082782667187629,0.114425505050505,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.33,12,0.37,19,0.33,15,0.4,20,"ul/mg/h","Rana pipiens",0.174355957741627,0.178885438199983,-0.060663570526957,-0.200128290098338,5452,"lnVR_Q10_acute_t2",0.179801295282363,0.114425505050505,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.33,12,0.37,19,0.33,15,0.4,20,"ul/mg/h","Rana pipiens",0.174355957741627,0.178885438199983,-0.060663570526957,-0.200128290098338,5453,"lnVR_Q10_acclim",0.0403365757109818,0.112141148325359,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.33,12,0.37,19,0.33,15,0.4,20,"ul/mg/h","Rana pipiens",0.174355957741627,0.178885438199983,-0.060663570526957,-0.200128290098338,5454,"lnCVR_Q10_acute_t1",-0.134734672253417,0.168557074077651,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.33,12,0.47,20,0.33,15,0.54,21,"ul/mg/h","Rana pipiens",0.223606797749979,0.229128784747792,-0.0673978769819853,-0.141779060753389,5455,"r1.1_sd",0.173205080756888,0.0453265665760989,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.33,12,0.47,20,0.33,15,0.54,21,"ul/mg/h","Rana pipiens",0.223606797749979,0.229128784747792,-0.0673978769819853,-0.141779060753389,5456,"r2.1_sd",0.154919333848297,0.0453265665760989,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.33,12,0.47,20,0.33,15,0.54,21,"ul/mg/h","Rana pipiens",0.223606797749979,0.229128784747792,-0.0673978769819853,-0.141779060753389,5457,"lnRR_Q10_acute_t1",0.235760026829052,0.0152329685780994,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.33,12,0.47,20,0.33,15,0.54,21,"ul/mg/h","Rana pipiens",0.223606797749979,0.229128784747792,-0.0673978769819853,-0.141779060753389,5458,"lnRR_Q10_acute_t2",0.328317656731863,0.0103403406807821,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.33,12,0.47,20,0.33,15,0.54,21,"ul/mg/h","Rana pipiens",0.223606797749979,0.229128784747792,-0.0673978769819853,-0.141779060753389,5459,"lnRR_Q10_acclim",0.328317656731863,0.0140134352629676,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.33,12,0.47,20,0.33,15,0.54,21,"ul/mg/h","Rana pipiens",0.223606797749979,0.229128784747792,-0.0673978769819853,-0.141779060753389,5460,"lnVR_Q10_acute_t1",0.170275207921997,0.0318979266347687,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.33,12,0.47,20,0.33,15,0.54,21,"ul/mg/h","Rana pipiens",0.223606797749979,0.229128784747792,-0.0673978769819853,-0.141779060753389,5461,"lnVR_Q10_acute_t2",0.260919779749877,0.0318979266347687,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.33,12,0.47,20,0.33,15,0.54,21,"ul/mg/h","Rana pipiens",0.223606797749979,0.229128784747792,-0.0673978769819853,-0.141779060753389,5462,"lnVR_Q10_acclim",0.186538595978474,0.0313131313131313,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.33,12,0.47,20,0.33,15,0.54,21,"ul/mg/h","Rana pipiens",0.223606797749979,0.229128784747792,-0.0673978769819853,-0.141779060753389,5463,"lnCVR_Q10_acute_t1",-0.0654848189070553,0.0471308952128681,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",13,20,0.4,20,0.55,18,0.35,17,0.54,21,"ul/mg/h","Rana pipiens",0.254558441227157,0.229128784747792,-0.149768409895782,-0.0750942272163035,5464,"r1.1_sd",0.178885438199983,0.142630974850412,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",13,20,0.4,20,0.55,18,0.35,17,0.54,21,"ul/mg/h","Rana pipiens",0.254558441227157,0.229128784747792,-0.149768409895782,-0.0750942272163035,5465,"r2.1_sd",0.164924225024706,0.142630974850412,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",13,20,0.4,20,0.55,18,0.35,17,0.54,21,"ul/mg/h","Rana pipiens",0.254558441227157,0.229128784747792,-0.149768409895782,-0.0750942272163035,5466,"lnRR_Q10_acute_t1",0.454933901597907,0.0446955641760837,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",13,20,0.4,20,0.55,18,0.35,17,0.54,21,"ul/mg/h","Rana pipiens",0.254558441227157,0.229128784747792,-0.149768409895782,-0.0750942272163035,5467,"lnRR_Q10_acute_t2",0.619479978678373,0.0441522708016607,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",13,20,0.4,20,0.55,18,0.35,17,0.54,21,"ul/mg/h","Rana pipiens",0.254558441227157,0.229128784747792,-0.149768409895782,-0.0750942272163035,5468,"lnRR_Q10_acclim",0.428720846357626,0.0379048738837099,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",13,20,0.4,20,0.55,18,0.35,17,0.54,21,"ul/mg/h","Rana pipiens",0.254558441227157,0.229128784747792,-0.149768409895782,-0.0750942272163035,5469,"lnVR_Q10_acute_t1",0.503978357541787,0.113729702407279,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",13,20,0.4,20,0.55,18,0.35,17,0.54,21,"ul/mg/h","Rana pipiens",0.254558441227157,0.229128784747792,-0.149768409895782,-0.0750942272163035,5470,"lnVR_Q10_acute_t2",0.46971156878259,0.113729702407279,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",13,20,0.4,20,0.55,18,0.35,17,0.54,21,"ul/mg/h","Rana pipiens",0.254558441227157,0.229128784747792,-0.149768409895782,-0.0750942272163035,5471,"lnVR_Q10_acclim",0.353626619141322,0.104726100966702,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",13,20,0.4,20,0.55,18,0.35,17,0.54,21,"ul/mg/h","Rana pipiens",0.254558441227157,0.229128784747792,-0.149768409895782,-0.0750942272163035,5472,"lnCVR_Q10_acute_t1",0.0490444559438807,0.158425266583362,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.28,21,0.44,23,0.32,19,0.49,20,"ul/mg/h","Rana pipiens",0.0959166304662544,0.0894427190999916,-0.500547185146406,0.136420388174759,5473,"r1.1_sd",0.0458257569495584,0.0847769877956553,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.28,21,0.44,23,0.32,19,0.49,20,"ul/mg/h","Rana pipiens",0.0959166304662544,0.0894427190999916,-0.500547185146406,0.136420388174759,5474,"r2.1_sd",0.0871779788708135,0.0847769877956553,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.28,21,0.44,23,0.32,19,0.49,20,"ul/mg/h","Rana pipiens",0.0959166304662544,0.0894427190999916,-0.500547185146406,0.136420388174759,5475,"lnRR_Q10_acute_t1",0.564981404678822,0.00522129047900152,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.28,21,0.44,23,0.32,19,0.49,20,"ul/mg/h","Rana pipiens",0.0959166304662544,0.0894427190999916,-0.500547185146406,0.136420388174759,5476,"lnRR_Q10_acute_t2",0.532605494138625,0.00870659767414619,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.28,21,0.44,23,0.32,19,0.49,20,"ul/mg/h","Rana pipiens",0.0959166304662544,0.0894427190999916,-0.500547185146406,0.136420388174759,5477,"lnRR_Q10_acclim",0.699519734919278,0.00459606674302374,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.28,21,0.44,23,0.32,19,0.49,20,"ul/mg/h","Rana pipiens",0.0959166304662544,0.0894427190999916,-0.500547185146406,0.136420388174759,5478,"lnVR_Q10_acute_t1",0.923291337078511,0.0745738636363636,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.28,21,0.44,23,0.32,19,0.49,20,"ul/mg/h","Rana pipiens",0.0959166304662544,0.0894427190999916,-0.500547185146406,0.136420388174759,5479,"lnVR_Q10_acute_t2",0.0320583089922189,0.0745738636363636,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.28,21,0.44,23,0.32,19,0.49,20,"ul/mg/h","Rana pipiens",0.0959166304662544,0.0894427190999916,-0.500547185146406,0.136420388174759,5480,"lnVR_Q10_acclim",0.835940123094037,0.0801809210526316,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.28,21,0.44,23,0.32,19,0.49,20,"ul/mg/h","Rana pipiens",0.0959166304662544,0.0894427190999916,-0.500547185146406,0.136420388174759,5481,"lnCVR_Q10_acute_t1",0.358309932399689,0.0797951541153652,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.28,21,0.61,20,0.31,19,0.71,21,"ul/mg/h","Rana pipiens",0.134164078649987,0.137477270848675,0.213307563593621,0.112091281201332,5482,"r1.1_sd",0.0458257569495584,0.0235826090007517,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.28,21,0.61,20,0.31,19,0.71,21,"ul/mg/h","Rana pipiens",0.134164078649987,0.137477270848675,0.213307563593621,0.112091281201332,5483,"r2.1_sd",0.0435889894354067,0.0235826090007517,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.28,21,0.61,20,0.31,19,0.71,21,"ul/mg/h","Rana pipiens",0.134164078649987,0.137477270848675,0.213307563593621,0.112091281201332,5484,"lnRR_Q10_acute_t1",0.519112902665405,0.0016418732681642,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.28,21,0.61,20,0.31,19,0.71,21,"ul/mg/h","Rana pipiens",0.134164078649987,0.137477270848675,0.213307563593621,0.112091281201332,5485,"lnRR_Q10_acute_t2",0.552461781704113,0.00125597456619393,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.28,21,0.61,20,0.31,19,0.71,21,"ul/mg/h","Rana pipiens",0.134164078649987,0.137477270848675,0.213307563593621,0.112091281201332,5486,"lnRR_Q10_acclim",0.620316911244074,0.00136038677852944,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.28,21,0.61,20,0.31,19,0.71,21,"ul/mg/h","Rana pipiens",0.134164078649987,0.137477270848675,0.213307563593621,0.112091281201332,5487,"lnVR_Q10_acute_t1",0.716144804388929,0.0228070175438596,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.28,21,0.61,20,0.31,19,0.71,21,"ul/mg/h","Rana pipiens",0.134164078649987,0.137477270848675,0.213307563593621,0.112091281201332,5488,"lnVR_Q10_acute_t2",0.765769345297734,0.0228070175438596,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.28,21,0.61,20,0.31,19,0.71,21,"ul/mg/h","Rana pipiens",0.134164078649987,0.137477270848675,0.213307563593621,0.112091281201332,5489,"lnVR_Q10_acclim",0.732408192445406,0.0222222222222222,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.28,21,0.61,20,0.31,19,0.71,21,"ul/mg/h","Rana pipiens",0.134164078649987,0.137477270848675,0.213307563593621,0.112091281201332,5490,"lnCVR_Q10_acute_t1",0.197031901723524,0.0244488908120239,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",13,20,0.49,20,0.67,18,0.47,19,0.71,21,"ul/mg/h","Rana pipiens",0.169705627484771,0.137477270848675,0.0613922315077126,0.0842865875174167,5491,"r1.1_sd",0.0894427190999916,0.111769636801525,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",13,20,0.49,20,0.67,18,0.47,19,0.71,21,"ul/mg/h","Rana pipiens",0.169705627484771,0.137477270848675,0.0613922315077126,0.0842865875174167,5492,"r2.1_sd",0.0871779788708135,0.111769636801525,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",13,20,0.49,20,0.67,18,0.47,19,0.71,21,"ul/mg/h","Rana pipiens",0.169705627484771,0.137477270848675,0.0613922315077126,0.0842865875174167,5493,"lnRR_Q10_acute_t1",0.446960458971914,0.0106739606584417,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",13,20,0.49,20,0.67,18,0.47,19,0.71,21,"ul/mg/h","Rana pipiens",0.169705627484771,0.137477270848675,0.0613922315077126,0.0842865875174167,5494,"lnRR_Q10_acute_t2",0.589331821901796,0.00733904929293855,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",13,20,0.49,20,0.67,18,0.47,19,0.71,21,"ul/mg/h","Rana pipiens",0.169705627484771,0.137477270848675,0.0613922315077126,0.0842865875174167,5495,"lnRR_Q10_acclim",0.529799398472413,0.00704353583482278,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",13,20,0.49,20,0.67,18,0.47,19,0.71,21,"ul/mg/h","Rana pipiens",0.169705627484771,0.137477270848675,0.0613922315077126,0.0842865875174167,5496,"lnVR_Q10_acute_t1",0.914952746758617,0.113729702407279,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",13,20,0.49,20,0.67,18,0.47,19,0.71,21,"ul/mg/h","Rana pipiens",0.169705627484771,0.137477270848675,0.0613922315077126,0.0842865875174167,5497,"lnVR_Q10_acute_t2",0.650724053409508,0.113729702407279,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",13,20,0.49,20,0.67,18,0.47,19,0.71,21,"ul/mg/h","Rana pipiens",0.169705627484771,0.137477270848675,0.0613922315077126,0.0842865875174167,5498,"lnVR_Q10_acclim",0.614085985989829,0.104726100966702,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",13,20,0.49,20,0.67,18,0.47,19,0.71,21,"ul/mg/h","Rana pipiens",0.169705627484771,0.137477270848675,0.0613922315077126,0.0842865875174167,5499,"lnCVR_Q10_acute_t1",0.467992287786704,0.12440366306572,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.32,20,0.48,23,0.22,19,0.5,21,"ul/mg/h","Rana pipiens",0.143874945699382,0.183303027798234,-0.0972395527892421,0.339068950020302,5500,"r1.1_sd",0.0894427190999916,0.0962844366776316,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.32,20,0.48,23,0.22,19,0.5,21,"ul/mg/h","Rana pipiens",0.143874945699382,0.183303027798234,-0.0972395527892421,0.339068950020302,5501,"r2.1_sd",0.0871779788708135,0.0962844366776316,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.32,20,0.48,23,0.22,19,0.5,21,"ul/mg/h","Rana pipiens",0.143874945699382,0.183303027798234,-0.0972395527892421,0.339068950020302,5502,"lnRR_Q10_acute_t1",0.506831385135206,0.01220703125,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.32,20,0.48,23,0.22,19,0.5,21,"ul/mg/h","Rana pipiens",0.143874945699382,0.183303027798234,-0.0972395527892421,0.339068950020302,5503,"lnRR_Q10_acute_t2",1.02622569008729,0.0229132231404959,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.32,20,0.48,23,0.22,19,0.5,21,"ul/mg/h","Rana pipiens",0.143874945699382,0.183303027798234,-0.0972395527892421,0.339068950020302,5504,"lnRR_Q10_acclim",0.557858878285524,0.016103515625,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.32,20,0.48,23,0.22,19,0.5,21,"ul/mg/h","Rana pipiens",0.143874945699382,0.183303027798234,-0.0972395527892421,0.339068950020302,5505,"lnVR_Q10_acute_t1",0.594182599119679,0.0766297846889952,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.32,20,0.48,23,0.22,19,0.5,21,"ul/mg/h","Rana pipiens",0.143874945699382,0.183303027798234,-0.0972395527892421,0.339068950020302,5506,"lnVR_Q10_acute_t2",0.928986137298046,0.0766297846889952,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.32,20,0.48,23,0.22,19,0.5,21,"ul/mg/h","Rana pipiens",0.143874945699382,0.183303027798234,-0.0972395527892421,0.339068950020302,5507,"lnVR_Q10_acclim",0.896927828305826,0.0801809210526316,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,13,0.32,20,0.48,23,0.22,19,0.5,21,"ul/mg/h","Rana pipiens",0.143874945699382,0.183303027798234,-0.0972395527892421,0.339068950020302,5508,"lnCVR_Q10_acute_t1",0.087351213984474,0.0888368159389952,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.32,20,0.75,20,0.24,19,0.68,21,"ul/mg/h","Rana pipiens",0.223606797749979,0.229128784747792,-0.0500809424503433,0.124609341054994,5509,"r1.1_sd",0.0894427190999916,0.0269460506080657,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.32,20,0.75,20,0.24,19,0.68,21,"ul/mg/h","Rana pipiens",0.223606797749979,0.229128784747792,-0.0500809424503433,0.124609341054994,5510,"r2.1_sd",0.0871779788708135,0.0269460506080657,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.32,20,0.75,20,0.24,19,0.68,21,"ul/mg/h","Rana pipiens",0.223606797749979,0.229128784747792,-0.0500809424503433,0.124609341054994,5511,"lnRR_Q10_acute_t1",0.567834807157723,0.00371141975308642,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.32,20,0.75,20,0.24,19,0.68,21,"ul/mg/h","Rana pipiens",0.223606797749979,0.229128784747792,-0.0500809424503433,0.124609341054994,5512,"lnRR_Q10_acute_t2",0.694302583218774,0.00548934170618138,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.32,20,0.75,20,0.24,19,0.68,21,"ul/mg/h","Rana pipiens",0.223606797749979,0.229128784747792,-0.0500809424503433,0.124609341054994,5513,"lnRR_Q10_acclim",0.502514534917587,0.00413903306420607,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.32,20,0.75,20,0.24,19,0.68,21,"ul/mg/h","Rana pipiens",0.223606797749979,0.229128784747792,-0.0500809424503433,0.124609341054994,5514,"lnVR_Q10_acute_t1",0.610860487916103,0.0233918128654971,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.32,20,0.75,20,0.24,19,0.68,21,"ul/mg/h","Rana pipiens",0.223606797749979,0.229128784747792,-0.0500809424503433,0.124609341054994,5515,"lnVR_Q10_acute_t2",0.644221640768431,0.0233918128654971,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.32,20,0.75,20,0.24,19,0.68,21,"ul/mg/h","Rana pipiens",0.223606797749979,0.229128784747792,-0.0500809424503433,0.124609341054994,5516,"lnVR_Q10_acclim",0.627123875972581,0.0228070175438596,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",5,20,0.32,20,0.75,20,0.24,19,0.68,21,"ul/mg/h","Rana pipiens",0.223606797749979,0.229128784747792,-0.0500809424503433,0.124609341054994,5517,"lnCVR_Q10_acute_t1",0.0430256807583808,0.0271032326185835,"acute"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",13,20,0.5,21,0.94,18,0.44,19,0.68,21,"ul/mg/h","Rana pipiens",0.254558441227157,0.229128784747792,-0.231618272378778,-0.120487354905358,5518,"r1.1_sd",0.183303027798234,0.12613586611115,"acclim"
"p160_o","Chordata","Amphibia","Anura","Ranidae","f","w","a",44.02070305,-88.56074522,1,20,"other","MR",13,20,0.5,21,0.94,18,0.44,19,0.68,21,"ul/mg/h","Rana pipiens",0.254558441227157,0.229128784747792,-0.231618272378778,-0.120487354905358,5519,"r2.1_sd",0.174355957741627,0.12613586611115,"acclim"
